depth,measured,predicted
4072.7387,0.2505,0.2592
4074.0108,0.2665,0.2584
4075.3950,0.2548,0.2595
4075.3564,0.2620,0.2696
4076.2708,0.2751,0.2709
4074.6547,0.2684,0.2700
4073.5875,0.2693,0.2700
4075.0757,0.2753,0.2799
4074.0498,0.2703,0.2806
4076.8052,0.2871,0.2888
4077.3236,0.2947,0.2891
4075.5748,0.2858,0.2897
4076.5270,0.3015,0.2997
4075.3919,0.2988,0.3003
4074.9701,0.3064,0.2995
4076.3378,0.3092,0.3100
4073.3951,0.2991,0.3087
4076.2159,0.3065,0.3090
4077.5351,0.2977,0.2992
4076.0491,0.2943,0.2991
4078.6500,0.3015,0.3000
4078.1145,0.3012,0.2894
4075.5200,0.2970,0.2889
4076.3027,0.2974,0.3006
4077.9261,0.2886,0.2985
4075.4215,0.2983,0.2995
4075.0217,0.2936,0.2986
4077.7653,0.3153,0.3105
4077.6492,0.3105,0.3102
4079.1878,0.3097,0.3106
4077.7938,0.3085,0.3107
4079.0334,0.3107,0.3102
4079.4846,0.3096,0.3103
4078.1283,0.3109,0.3100
4076.6177,0.3108,0.3082
4076.0622,0.2984,0.3021
4079.9884,0.3014,0.2975
4076.4166,0.2965,0.2999
4077.4409,0.2915,0.2900
4076.6104,0.2888,0.2889
4079.0952,0.2892,0.2895
4078.2272,0.2921,0.2900
4078.5621,0.2947,0.2905
4076.3336,0.2834,0.2907
4080.3917,0.2919,0.2897
4079.0109,0.2946,0.2893
4077.2809,0.2924,0.3001
4077.0101,0.2954,0.2900
4079.0717,0.2943,0.2895
4077.8799,0.2923,0.2904
4077.1492,0.2815,0.2893
4079.5708,0.2812,0.2789
4080.1640,0.2753,0.2813
4078.6179,0.2782,0.2789
4078.3360,0.2703,0.2707
4078.2641,0.2656,0.2696
4081.5259,0.2779,0.2800
4078.2780,0.2845,0.2810
4081.1574,0.2929,0.2901
4079.6202,0.2994,0.3019
4080.2604,0.3034,0.2998
4079.7819,0.2996,0.3098
4078.9335,0.3139,0.3093
4081.4139,0.3155,0.3112
4078.8868,0.3077,0.3094
4079.0945,0.3074,0.3112
4080.6361,0.3097,0.3094
4081.3732,0.3080,0.2998
4082.7744,0.2989,0.2984
4082.2958,0.3018,0.2990
4083.1306,0.2919,0.3009
4082.6274,0.2913,0.2990
4081.3744,0.3004,0.2990
4083.0725,0.2992,0.3000
4084.1401,0.3079,0.2989
4083.3391,0.3129,0.2998
4082.9994,0.2909,0.2894
4082.9113,0.3007,0.2912
4081.2022,0.2864,0.2793
4083.8431,0.2833,0.2793
4081.9534,0.2662,0.2715
4082.3493,0.2743,0.2695
4083.3001,0.2700,0.2696
4084.2982,0.2803,0.2819
4082.0967,0.2829,0.2795
4082.5238,0.2985,0.2899
4084.0763,0.2913,0.2914
4084.8571,0.2965,0.2995
4083.4568,0.3098,0.3003
4081.5961,0.3052,0.3011
4082.4707,0.2972,0.3001
4083.0335,0.3122,0.3091
4084.3919,0.3116,0.3111
4083.0808,0.3066,0.3000
4081.7617,0.3016,0.3001
4084.6453,0.2934,0.3008
4083.9988,0.2893,0.2903
4082.4699,0.2849,0.2894
4085.2629,0.2909,0.2907
4085.9097,0.2896,0.2989
4085.8314,0.3044,0.3005
4085.3517,0.3004,0.3016
4085.6809,0.3142,0.3105
4085.7955,0.3200,0.3106
4084.7042,0.3207,0.3196
4084.4823,0.3197,0.3195
4083.3265,0.3252,0.3212
4085.3008,0.3239,0.3221
4083.8440,0.3110,0.3193
4085.4480,0.3311,0.3198
4084.7839,0.3090,0.3098
4084.8910,0.3135,0.3113
4084.2899,0.3093,0.3105
4087.8463,0.3101,0.3095
4085.0417,0.3232,0.3210
4087.0823,0.3256,0.3195
4085.4481,0.3285,0.3309
4087.6998,0.3291,0.3297
4085.7542,0.3289,0.3299
