well,target,removed_feature,model,n_features,features,r2_train,r2_test,elapsed_sec,formula
ZXX7,SHMAX,RMSC,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.991,-11.853,0.5,"RF(n=300, depth=10, leaf=5)"
ZXX7,SHMAX,RMSC,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",1.0,-12.3364,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX7,SHMAX,RMSC,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'CAL']",0.9977,-65130.7813,5.1,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX2,YMOD,CAL,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.6082,0.6993,0.0,-583.7 * DTC + 8.058e+04
ZXX2,YMOD,CAL,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.8599,-0.5514,0.0,linear_multi
ZXX2,YMOD,CAL,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9733,0.3951,0.4,"RF(n=300, depth=10, leaf=5)"
ZXX2,YMOD,CAL,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9749,0.5508,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX2,YMOD,CAL,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.917,-613.9202,9.4,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX2,SMOD,CAL,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.7701,0.5068,0.0,-0.1125 * DTS + 28.1
ZXX2,SMOD,CAL,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.8738,-0.4822,0.0,linear_multi
ZXX2,SMOD,CAL,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9788,0.2449,0.4,"RF(n=300, depth=10, leaf=5)"
ZXX2,SMOD,CAL,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9761,0.2974,0.3,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX2,SMOD,CAL,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.988,-410.7473,6.8,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX2,POIS,CAL,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9844,0.8928,0.0,0.3068 * RMSC + -0.2756
ZXX2,POIS,CAL,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9873,0.2286,0.0,linear_multi
ZXX2,POIS,CAL,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9998,0.8238,0.4,"RF(n=300, depth=10, leaf=5)"
ZXX2,POIS,CAL,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.998,0.7743,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX2,POIS,CAL,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9939,-6311.8635,4.1,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX2,SHMAX,CAL,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.6111,0.6782,0.0,-0.3944 * DTS + 170.8
ZXX2,SHMAX,CAL,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.7976,-3.0036,0.0,linear_multi
ZXX2,SHMAX,CAL,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9498,0.1463,0.5,"RF(n=300, depth=10, leaf=5)"
ZXX2,SHMAX,CAL,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9695,0.0591,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX2,SHMAX,CAL,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9612,-6066.2795,5.8,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX3,YMOD,CAL,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.8398,0.9247,0.0,-1263 * DTC + 1.277e+05
ZXX3,YMOD,CAL,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9906,-20.7748,0.0,linear_multi
ZXX3,YMOD,CAL,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9982,0.8206,0.5,"RF(n=300, depth=10, leaf=5)"
ZXX3,YMOD,CAL,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9986,0.8267,0.3,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX3,YMOD,CAL,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9918,0.649,4.4,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX3,SMOD,CAL,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9602,0.9044,0.0,-0.2509 * DTS + 47.41
ZXX3,SMOD,CAL,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9901,-29.4652,0.0,linear_multi
ZXX3,SMOD,CAL,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9985,0.8875,0.5,"RF(n=300, depth=10, leaf=5)"
ZXX3,SMOD,CAL,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9988,0.8769,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX3,SMOD,CAL,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9978,0.3202,2.8,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX3,POIS,CAL,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9925,0.9571,0.0,0.3425 * RMSC + -0.3503
ZXX3,POIS,CAL,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9927,-0.8349,0.0,linear_multi
ZXX3,POIS,CAL,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9992,0.9238,0.5,"RF(n=300, depth=10, leaf=5)"
ZXX3,POIS,CAL,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9947,0.8426,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX3,POIS,CAL,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.991,-10.0939,4.8,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX3,SHMAX,CAL,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.2466,0.5545,0.0,45.26 * RMSC + 42.8
ZXX3,SHMAX,CAL,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.3499,-780.8725,0.0,linear_multi
ZXX3,SHMAX,CAL,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.8914,0.2147,0.5,"RF(n=300, depth=10, leaf=5)"
ZXX3,SHMAX,CAL,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.8751,0.2647,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX3,SHMAX,CAL,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.6787,-12.5562,8.4,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX6,YMOD,CAL,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9515,0.7806,0.0,-978.1 * DTC + 1.089e+05
ZXX6,YMOD,CAL,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9943,-26.7778,0.0,linear_multi
ZXX6,YMOD,CAL,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9942,-0.0816,0.4,"RF(n=300, depth=10, leaf=5)"
ZXX6,YMOD,CAL,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.999,0.1022,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX6,YMOD,CAL,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9963,-7097.3554,4.6,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX6,SMOD,CAL,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.8879,0.7748,0.0,-0.3773 * DTC + 43.57
ZXX6,SMOD,CAL,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9939,-46.7609,0.0,linear_multi
ZXX6,SMOD,CAL,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.994,-0.0267,0.4,"RF(n=300, depth=10, leaf=5)"
ZXX6,SMOD,CAL,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9987,0.1315,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX6,SMOD,CAL,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9972,-20293.2135,2.6,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX6,POIS,CAL,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.996,0.8803,0.0,0.4803 * RMSC + -0.5716
ZXX6,POIS,CAL,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9971,0.3353,0.0,linear_multi
ZXX6,POIS,CAL,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.998,0.6901,0.4,"RF(n=300, depth=10, leaf=5)"
ZXX6,POIS,CAL,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9892,0.57,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX6,POIS,CAL,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.8836,-376.8226,0.8,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX6,SHMAX,CAL,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.0218,0.0714,0.0,-0.01658 * LLD + 88.68
ZXX6,SHMAX,CAL,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9227,-0.0089,0.0,linear_multi
ZXX6,SHMAX,CAL,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.984,-0.0287,0.4,"RF(n=300, depth=10, leaf=5)"
ZXX6,SHMAX,CAL,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.993,-0.029,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX6,SHMAX,CAL,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9566,-35.6051,4.3,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX7,YMOD,CAL,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9339,0.9072,0.0,-688.8 * DTS + 1.283e+05
ZXX7,YMOD,CAL,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9952,-10.0976,0.0,linear_multi
ZXX7,YMOD,CAL,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9979,0.9314,0.4,"RF(n=300, depth=10, leaf=5)"
ZXX7,YMOD,CAL,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9996,0.9214,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX7,YMOD,CAL,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9958,-283.2152,3.3,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX7,SMOD,CAL,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9428,0.9337,0.0,-0.281 * DTS + 51.59
ZXX7,SMOD,CAL,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9949,-26.3362,0.0,linear_multi
ZXX7,SMOD,CAL,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9987,0.9322,0.4,"RF(n=300, depth=10, leaf=5)"
ZXX7,SMOD,CAL,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9996,0.9511,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX7,SMOD,CAL,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9985,-620.7719,1.6,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX7,POIS,CAL,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9648,0.9083,0.0,0.3244 * RMSC + -0.3077
ZXX7,POIS,CAL,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9723,-18.9477,0.0,linear_multi
ZXX7,POIS,CAL,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9924,0.8967,0.4,"RF(n=300, depth=10, leaf=5)"
ZXX7,POIS,CAL,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9906,0.9034,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX7,POIS,CAL,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9548,-3757.1183,2.0,"MLP-BP(128,64,32, adaptive_lr, ES)"
ZXX7,SHMAX,CAL,Linear_single,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.0492,-0.1668,0.0,-0.05987 * LLD + -575.7
ZXX7,SHMAX,CAL,Linear_multi,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.8899,-37104.7662,0.0,linear_multi
ZXX7,SHMAX,CAL,RF,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9911,-11.4557,0.5,"RF(n=300, depth=10, leaf=5)"
ZXX7,SHMAX,CAL,XGBoost,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",1.0,-11.8,0.2,"XGB(n=300, depth=4, lr=0.05, reg)"
ZXX7,SHMAX,CAL,MLP_BP,8,"['DTC', 'DTS', 'DEN', 'GR', 'CNL', 'LLD', 'LLS', 'RMSC']",0.9971,-56883.8251,5.7,"MLP-BP(128,64,32, adaptive_lr, ES)"
