depth,measured,predicted
3570.6310,0.2603,0.2590
3571.6465,0.2652,0.2598
3570.0684,0.2574,0.2602
3571.2137,0.2657,0.2602
3572.6094,0.2575,0.2615
3569.9976,0.2612,0.2505
3570.9503,0.2474,0.2495
3573.8456,0.2451,0.2503
3572.4995,0.2495,0.2500
3570.7084,0.2462,0.2500
3573.9319,0.2373,0.2386
3571.5928,0.2409,0.2405
3573.4198,0.2291,0.2396
3570.6863,0.2450,0.2389
3573.7051,0.2455,0.2399
3574.1586,0.2419,0.2399
3573.4959,0.2376,0.2404
3572.8949,0.2329,0.2405
3571.5007,0.2406,0.2406
3573.4776,0.2403,0.2395
3573.2487,0.2407,0.2391
3576.8191,0.2411,0.2395
3577.0187,0.2502,0.2390
3574.7560,0.2416,0.2407
3573.1765,0.2382,0.2392
3576.0862,0.2275,0.2409
3573.8700,0.2425,0.2406
3575.6546,0.2329,0.2409
3576.4259,0.2315,0.2311
3576.8123,0.2222,0.2303
3574.0422,0.2344,0.2326
3576.2911,0.2141,0.2288
3577.3059,0.2381,0.2303
3577.2364,0.2292,0.2293
3574.8819,0.2291,0.2292
3574.0933,0.2304,0.2303
3577.2195,0.2245,0.2286
3575.9224,0.2263,0.2301
3575.7730,0.2290,0.2304
3575.8670,0.2353,0.2306
3576.4974,0.2432,0.2403
3576.1420,0.2350,0.2414
3575.2564,0.2395,0.2402
3575.9954,0.2368,0.2412
3575.8207,0.2447,0.2412
3577.6476,0.2326,0.2408
3576.3242,0.2406,0.2388
3577.9730,0.2360,0.2403
3575.7257,0.2279,0.2290
3578.7762,0.2245,0.2292
3577.7141,0.2306,0.2296
3579.1438,0.2266,0.2307
3577.4301,0.2364,0.2316
3580.1484,0.2238,0.2303
3579.0539,0.2402,0.2299
3579.9306,0.2407,0.2302
3579.0723,0.2440,0.2408
3580.9175,0.2324,0.2407
3580.4257,0.2491,0.2394
3578.3182,0.2354,0.2501
3580.6914,0.2467,0.2495
3582.1474,0.2503,0.2495
3580.4649,0.2311,0.2396
3581.4978,0.2360,0.2390
3578.8655,0.2402,0.2402
3579.2484,0.2448,0.2412
3580.4894,0.2382,0.2397
3579.6965,0.2385,0.2412
3581.2191,0.2433,0.2389
3579.0712,0.2344,0.2391
3579.9176,0.2211,0.2309
3581.7366,0.2267,0.2315
3581.3406,0.2333,0.2288
3580.9653,0.2246,0.2299
3580.1112,0.2316,0.2289
3580.6175,0.2252,0.2292
3583.4883,0.2290,0.2283
3583.0554,0.2346,0.2312
3584.4120,0.2337,0.2299
3583.3207,0.2226,0.2189
3583.3601,0.2296,0.2304
3584.1566,0.2346,0.2392
3582.6393,0.2457,0.2404
3583.7835,0.2342,0.2393
3582.4460,0.2270,0.2291
3583.2141,0.2363,0.2392
3582.3238,0.2417,0.2399
3581.7878,0.2355,0.2406
3582.5597,0.2474,0.2593
3583.3736,0.2513,0.2501
3581.7663,0.2507,0.2502
3582.6954,0.2510,0.2510
3582.6751,0.2489,0.2499
3582.5294,0.2345,0.2299
3585.7343,0.2314,0.2299
3582.9168,0.2436,0.2397
3582.7742,0.2424,0.2392
3584.3536,0.2417,0.2395
3582.7903,0.2456,0.2410
3583.7500,0.2593,0.2482
3584.8124,0.2395,0.2416
3584.4394,0.2339,0.2400
3584.9434,0.2211,0.2300
3583.4558,0.2315,0.2298
3586.4216,0.2275,0.2301
3586.0947,0.2277,0.2304
3585.8948,0.2299,0.2297
3586.8829,0.2222,0.2306
3587.4166,0.2376,0.2302
3587.6175,0.2305,0.2295
3584.9504,0.2262,0.2313
3587.1193,0.2169,0.2312
3587.3044,0.2344,0.2283
3586.0823,0.2260,0.2309
3584.9060,0.2352,0.2310
3588.3465,0.2453,0.2315
3586.5376,0.2295,0.2395
3586.9315,0.2349,0.2400
3586.8447,0.2412,0.2394
3586.8055,0.2439,0.2398
3588.8056,0.2437,0.2403
3588.8452,0.2304,0.2405
3587.6380,0.2376,0.2394
3586.8915,0.2561,0.2406
3586.4530,0.2422,0.2407
3587.9962,0.2423,0.2397
3588.7727,0.2448,0.2390
3590.1289,0.2481,0.2400
3588.5174,0.2373,0.2407
3588.4203,0.2409,0.2397
3589.1630,0.2387,0.2384
3589.7629,0.2449,0.2406
3590.9650,0.2353,0.2388
3589.5615,0.2452,0.2394
3590.1100,0.2396,0.2391
3588.9309,0.2474,0.2398
3590.9618,0.2398,0.2398
3590.2540,0.2372,0.2412
3588.3748,0.2473,0.2496
3590.0682,0.2494,0.2496
3589.7807,0.2476,0.2511
3588.1407,0.2412,0.2509
3590.4871,0.2543,0.2587
3590.1942,0.2539,0.2607
3592.6276,0.2655,0.2602
3589.5709,0.2547,0.2498
3590.4488,0.2501,0.2505
3590.5608,0.2395,0.2403
3593.0852,0.2329,0.2402
3592.6024,0.2364,0.2401
3591.5624,0.2344,0.2404
3592.3670,0.2300,0.2194
3593.6944,0.2211,0.2216
